epoch,lr,stage,train_loss,train_loss_cls,train_loss_reg,train_accuracy,train_precision,train_sensitivity,train_specificity,train_f1,train_auc,train_age_mae,train_age_pearson,val_loss,val_loss_cls,val_loss_reg,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_auc,val_age_mae,val_age_pearson,val_threshold
20,6.57963412215599e-05,unfrozen,0.03987725017024587,0.027025726641375213,0.2570304664949032,0.8985445205479452,0.9571719918357773,0.8900126422194058,0.9164456233300206,0.9223714329304723,0.9653013678418013,6.497956347626189,0.6520021973248814,0.13071141954875753,0.11706055621547995,0.27301726768354695,0.6966067864271457,0.9308755759939689,0.5958702064720982,0.9074074073513946,0.7266187002505694,0.8112913798754506,6.868030539745013,0.5794492701904986,0.8100000000000002
21,6.151478623083756e-05,unfrozen,0.03510399299756662,0.022371304692818714,0.2546537618841721,0.9203767123287672,0.9628893306761903,0.9178774478779668,0.9256308100806689,0.9398447556694886,0.978072129255142,6.506070361270194,0.6592716846363191,0.12665721870765476,0.11360799811076297,0.26098442053842447,0.6946107784431138,0.9189189188775262,0.6017699114866735,0.8888888888340192,0.727272722464278,0.8095160056811972,6.663871236895149,0.5675485243583063,0.7700000000000002
22,5.7144546657973954e-05,unfrozen,0.03482769439730487,0.022756472316272366,0.24142443725507554,0.9190924657534246,0.963406520286338,0.9152970922824571,0.9270557029054767,0.9387358134736924,0.9773089665903215,6.247315556269337,0.6795584180169921,0.12119308631577178,0.10765076326599606,0.27084645349346476,0.720558882235529,0.8995983935381687,0.6607669616324258,0.8456790122934765,0.7619047569959856,0.8174642193816235,6.903943922136362,0.5526911438712075,0.6800000000000002
23,5.27208091023505e-05,unfrozen,0.031709841528288665,0.019941028334819935,0.23537626220806412,0.9315068493150684,0.9689768976833731,0.9285262492034881,0.9377483443584405,0.9483204084328387,0.9832640084446511,6.199933681927996,0.6912946945938376,0.13974724082413786,0.1260055246357351,0.2748343343446831,0.7604790419161677,0.8662207357569826,0.7640117993874923,0.7530864197065996,0.8119122206995313,0.8226810881678138,6.9252205351214995,0.5549160876435036,0.6700000000000002
24,4.827919089764952e-05,unfrozen,0.029876176833991623,0.01874427117027527,0.2226381099795642,0.9379280821917808,0.9692810457452988,0.9380139152375838,0.9377483443584405,0.9533911875378055,0.9857035743158618,5.981752048387209,0.7142231411169967,0.20939406894980195,0.19496558947558404,0.2885695517420055,0.718562874251497,0.880769230735355,0.6755162241688638,0.8086419752587257,0.7646076745272171,0.8170545176444882,7.048492395741858,0.5269371206373779,0.8900000000000002
25,4.385545334202606e-05,unfrozen,0.025523170529408636,0.014429850082606582,0.22186640560091153,0.9490582191780822,0.9765472312639965,0.9475347661128475,0.9522546418971849,0.9618222599933614,0.9907417498583198,6.00360002443894,0.7177131083497682,0.1824925962590172,0.1681555456473211,0.28674100592226803,0.7305389221556886,0.9015748031141112,0.6755162241688638,0.8456790122934765,0.7723440085674068,0.8219072071087803,7.0736248887410555,0.5334508437095921,0.8600000000000002
26,3.9485213769162445e-05,unfrozen,0.022411465467821346,0.01200053607415811,0.20821858364578388,0.9627568493150684,0.9794740218025692,0.9652338811569834,0.957559681684913,0.9723018097027686,0.9938616464402245,5.8168965571408,0.7416657020626733,0.2158425128656233,0.20097913027746583,0.2972676605878476,0.7145708582834331,0.8602941176154303,0.6902654867053019,0.7654320987181832,0.765957441843561,0.8010124185148767,7.200840941686138,0.5253009127231223,0.8600000000000002
27,3.520365877844011e-05,unfrozen,0.022052337633994445,0.012263754958539347,0.19577164974140182,0.9627568493150684,0.9819354838646327,0.9626818469262323,0.9629139072720144,0.9722133453615748,0.993768718767148,5.5640513561929215,0.7581029680973709,0.16560401128021304,0.15062519180335263,0.2995763782731549,0.720558882235529,0.8964143425937683,0.6637168141397134,0.8395061727876848,0.7627118594921576,0.8135037692559817,7.216640713406334,0.546838615669971,0.5800000000000002
28,3.10452609331308e-05,unfrozen,0.020290059119635197,0.010588253361687474,0.19403611048290584,0.9644691780821918,0.9832366215281546,0.9639696586538309,0.9655172413665051,0.9735078149751241,0.9951614985563719,5.5816859877228735,0.7649883069393725,0.19345824956566748,0.17903798731665072,0.2884052386897767,0.7265469061876247,0.891472868182501,0.6784660766761514,0.8271604937761011,0.7705192580478047,0.8115736188499217,7.054290148306902,0.5543736398115757,0.8400000000000002
29,2.7043501207586575e-05,unfrozen,0.01771502423120905,0.008454977872959292,0.18520092606952746,0.9773116438356164,0.989116517279199,0.9772296015118456,0.9774834436956624,0.9831371251243753,0.9970473042880899,5.420644016569257,0.7756640900508261,0.21756043813066805,0.2021043914116931,0.30912089389479325,0.6946107784431138,0.9227272726853305,0.5988200589793858,0.895061728339811,0.7262969540557026,0.8087785425543539,7.35395591058947,0.5417991978036977,0.9200000000000003
30,2.3230599418120936e-05,unfrozen,0.016236425422080984,0.007335614223443185,0.17801622157814365,0.9773116438356164,0.9878671775160418,0.978494623649725,0.974834437073181,0.9831585587053367,0.9974536193456234,5.2614672786085315,0.7878667218776229,0.2285639105398141,0.21359363649700858,0.2994054491648417,0.7265469061876247,0.8768656716090721,0.6932153392125895,0.7962962962471422,0.7742998302982502,0.8039713755052988,7.233624301255837,0.5362240538562248,0.8000000000000002
31,1.9637254807992697e-05,unfrozen,0.015198878431612982,0.006896470815498617,0.16604814921467476,0.978595890410959,0.9891443167242073,0.9791403286916617,0.9774535808888932,0.9841168946126826,0.9976300019784915,5.0476822445281755,0.8034727098063593,0.22289857476533292,0.20801181305068714,0.29773522482184833,0.7045908183632734,0.924444444403358,0.6135693215158239,0.895061728339811,0.7375886476603919,0.8088331694526385,7.178081655888545,0.5533079372170587,0.9300000000000002
32,1.6292398875150204e-05,unfrozen,0.01389949110157992,0.0060495807288788615,0.15699820420130678,0.985445205479452,0.9880126182902965,0.9905123339595794,0.974834437073181,0.9892608920247127,0.9987508953592118,4.892452725574036,0.8161522043529931,0.22189659304069187,0.20611723455351488,0.3155871404264263,0.7125748502994012,0.9295154184612548,0.6224188790376868,0.9012345678456027,0.7455830340386946,0.8100895881131871,7.486327832807095,0.5326598984263846,0.9100000000000003
33,1.3222962432821266e-05,unfrozen,0.013553658519849207,0.005995157512486053,0.15117001573057615,0.9815924657534246,0.9898089171911478,0.9829222011323029,0.9788079470069032,0.986353533552988,0.998093670281614,4.834822570566787,0.8228992054977534,0.24453760873147112,0.22911252742958282,0.3085016234668191,0.718562874251497,0.9090909090533433,0.6489675516032752,0.8641975308108519,0.7573149692957422,0.8105630212316544,7.358374935941249,0.5271959472284719,0.9300000000000002
